Protein_key,DegreeCentrality,EigenvectorCentrality,BetweennessCentrality,ClosenessCentrality,Clustering,is_essential
10090.ENSMUSP00000058283,0.001172990616075,2.6854490548474485e-05,4.986993573418604e-09,0.3372325631086764,0.4150197628458498,0
10090.ENSMUSP00000096357,0.0337617299061607,0.0038778708461204,3.0278794992784484e-05,0.4637986413925216,0.3606958238684407,0
10090.ENSMUSP00000029876,0.086750305997552,0.0167628167528084,0.0006749329074145,0.5004093316946716,0.2212193519383062,0
10090.ENSMUSP00000098051,0.0023969808241534,3.0605470989437775e-05,0.0,0.3289588643044843,1.0,0
10090.ENSMUSP00000024954,0.0844553243574051,0.0180257955683825,0.0002011643216676,0.4958212110808863,0.2540865770538698,1
10090.ENSMUSP00000032489,0.0030599755201958,0.0005094899824874,5.309824747540523e-05,0.387283380930531,0.4734463276836158,0
10090.ENSMUSP00000025764,0.0023459812321501,0.0001581838164997,2.1697877854056075e-07,0.3836402895701404,0.1942028985507246,0
10090.ENSMUSP00000088563,0.077876376988984,0.0179396260076136,4.432068997749664e-05,0.4884844181134261,0.2539196172692324,0
10090.ENSMUSP00000079508,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000111780,0.0319767441860465,0.0062934648392592,9.759576714861148e-05,0.4608506298765373,0.260013961712297,0
10090.ENSMUSP00000077878,0.0041309669522643,0.0004131249973823,5.754623589396584e-07,0.3783023760970792,0.2959876543209876,0
10090.ENSMUSP00000067008,0.0022949816401468,0.0002531727568439,4.206813950081737e-07,0.3889840848844643,0.1282828282828282,0
10090.ENSMUSP00000106199,0.0150448796409628,0.0049873875368565,1.0210033251817292e-06,0.4381773895580524,0.6158653291825205,0
10090.ENSMUSP00000053175,0.0015299877600979,0.0003462880207514,1.22928965817091e-07,0.4006224020934748,0.367816091954023,0
10090.ENSMUSP00000055225,0.0372807017543859,0.0045317459366579,0.0001034796564697,0.4686171555487995,0.3221632966662294,1
10090.ENSMUSP00000073060,0.0025499796001631,0.0003958541510937,8.02732436374767e-08,0.3796670556408051,0.2848979591836734,0
10090.ENSMUSP00000045201,0.0123419012647898,0.0019613083687351,7.68956930066269e-06,0.4317222357069414,0.2541408044991598,0
10090.ENSMUSP00000040307,0.1552427580579355,0.0296711618442267,0.0009730982326732,0.5257281409360713,0.1977794839883699,1
10090.ENSMUSP00000037406,0.0016829865361077,6.633755643652947e-05,3.5258585127862823e-06,0.3362247403241941,0.0170454545454545,0
10090.ENSMUSP00000078587,0.03671970624235,0.0107285932391801,9.257857253663188e-06,0.4720751677412837,0.3486478133209705,0
10090.ENSMUSP00000033797,0.0316197470420236,0.00609536044866,1.8533532019787054e-05,0.4498785001584675,0.4032205951326281,1
10090.ENSMUSP00000025847,0.0022949816401468,0.0004015945789753,7.87121595420628e-07,0.3977005273123449,0.2737373737373737,0
10090.ENSMUSP00000110835,0.0115259077927376,0.0024911158549088,2.006786807631287e-06,0.4395054681281415,0.2999410029498525,0
10090.ENSMUSP00000104270,0.0027029783761729,0.0002154880558144,2.1003107376895653e-07,0.3770709040738029,0.4404934687953556,0
10090.ENSMUSP00000057416,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000078216,0.0352917176662586,0.0067210893051082,0.0001241817722483,0.4595631865130303,0.2587855416042763,0
10090.ENSMUSP00000032597,0.0207568339453284,0.0021098452798677,2.494173523518573e-06,0.4352256176414672,0.6590697280352453,0
10090.ENSMUSP00000133717,0.0124949000407996,0.0027212258174168,6.229336098160038e-07,0.4441724651350158,0.4425894948143192,0
10090.ENSMUSP00000035351,0.0003059975520195,5.9080815183263824e-05,2.6152346918072785e-10,0.3579908391254239,0.5333333333333333,0
10090.ENSMUSP00000048153,0.0159118727050183,0.0018371747515661,1.2352119044621137e-05,0.4312942134855483,0.4643004369692473,0
10090.ENSMUSP00000129198,0.0326907384740922,0.0040368435857516,6.487300318941362e-06,0.4422758360646955,0.527028081123245,0
10090.ENSMUSP00000110528,0.0096389228886168,0.0019408799032098,7.382740576428209e-06,0.4288283254303517,0.4193403129573342,0
10090.ENSMUSP00000130212,0.0020399836801305,2.9969608006525736e-07,4.0419155049541984e-08,0.285735327989601,0.8307692307692308,0
10090.ENSMUSP00000131163,0.0125968992248062,0.0016046765696305,6.108016188960103e-05,0.4264647856544355,0.2820183667423718,0
10090.ENSMUSP00000097219,0.0027029783761729,0.000457547060717,7.078420839701425e-06,0.4041374317367318,0.2685050798258345,0
10090.ENSMUSP00000031255,0.0105059159526723,0.0010757736664343,1.1723366535297029e-05,0.4346168699412893,0.1781198200331518,0
10090.ENSMUSP00000077962,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000046774,0.0018359853121175,0.0004016051910058,2.9014250913656116e-08,0.3930058231293399,0.5158730158730159,0
10090.ENSMUSP00000082130,0.0284577723378212,0.004132508591739,3.0875743123173855e-05,0.4628555600296863,0.2181103324903637,0
10090.ENSMUSP00000106809,0.0047939616483068,0.0012694115037078,1.4990020936335972e-06,0.4109586030417876,0.4527568062228323,0
10090.ENSMUSP00000004715,0.0509485924112607,0.0087893274593245,0.000435667032996,0.4803104511101296,0.1753296382554899,0
10090.ENSMUSP00000029084,0.0328947368421052,0.0059442060701848,0.0001149915796136,0.4719158443637132,0.2497568491501757,0
10090.ENSMUSP00000055562,0.0673194614443084,0.0137357851596383,2.5702818513157123e-05,0.4611328808040976,0.2529361086222345,0
10090.ENSMUSP00000036265,0.0458486332109343,0.0055459316988643,3.6023564800757586e-05,0.4595523981383059,0.2846592724903444,0
10090.ENSMUSP00000088056,0.0903202774377805,0.0161026692776344,0.000696127615638,0.4976488561887168,0.2359144662755569,0
10090.ENSMUSP00000100623,0.0047939616483068,0.000580263954507,2.0395626237718774e-07,0.3947970768558143,0.4015099519560741,0
10090.ENSMUSP00000066272,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000078756,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000127351,0.0022949816401468,0.0005579695071011,6.1341263652290315e-09,0.3953631913377136,0.5545454545454546,0
10090.ENSMUSP00000078847,0.0109139126886984,0.001453389321183,4.778016912403809e-06,0.4188816077351726,0.2523364485981308,0
10090.ENSMUSP00000084661,0.041156670746634,0.0077693809386448,7.955030264746602e-05,0.4561259391373212,0.3115542969242453,0
10090.ENSMUSP00000019616,0.0074969400244798,0.0017699811575697,4.394216217194413e-06,0.4217332296931266,0.4870934675239959,0
10090.ENSMUSP00000020171,0.0126988984088127,0.0039451613128,1.076996428893456e-06,0.4372085551288789,0.6058427257416764,1
10090.ENSMUSP00000123773,0.0001019991840065,3.806263869923653e-05,0.0,0.355714081658197,1.0,0
10090.ENSMUSP00000054345,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000074868,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000032372,0.009281925744594,0.0010811803208603,1.443378913582947e-05,0.420492171751596,0.2301621030902798,0
10090.ENSMUSP00000137555,0.0030599755201958,0.0001730425036385,6.80200072943335e-08,0.3499090740338103,0.5683615819209039,0
10090.ENSMUSP00000038574,0.0052019583843329,0.0003071795863701,9.01611757783958e-06,0.4132052738917501,0.1434672879052611,0
10090.ENSMUSP00000112101,0.0047429620563035,0.0007470692973186,1.0086812057082313e-07,0.3986480889483068,0.7000935016362786,0
10090.ENSMUSP00000016902,0.0018869849041207,0.0003742697896428,2.0370066292301185e-06,0.3829648268852936,0.5630630630630631,1
10090.ENSMUSP00000050336,0.0052019583843329,0.0007476617554415,1.5310268576027651e-06,0.4267064772303235,0.1535624150650359,0
10090.ENSMUSP00000020927,0.0001529987760097,1.8070776345962036e-05,6.063680642829162e-10,0.3410455236218737,0.0,0
10090.ENSMUSP00000100617,0.0084149326805385,0.0015839994478146,3.014420325517904e-06,0.4257598698513572,0.3892830746489283,0
10090.ENSMUSP00000018246,0.0323847409220726,0.0056898155709871,1.944710523723572e-05,0.4495685526340151,0.4070741945900296,0
10090.ENSMUSP00000075195,0.0047939616483068,0.000580263954507,2.0395626237718774e-07,0.3947970768558143,0.4015099519560741,0
10090.ENSMUSP00000097392,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000022690,0.0003059975520195,1.3116466033363888e-05,4.2647158879522675e-09,0.3345526379310174,0.4666666666666667,0
10090.ENSMUSP00000054371,0.0405956752345981,0.0098128664874533,2.127974220616751e-05,0.4738004466901167,0.4032615909737366,0
10090.ENSMUSP00000137299,0.0003059975520195,1.7334605749769345e-05,2.4893701564346857e-08,0.3376571866961424,0.0,0
10090.ENSMUSP00000046017,0.0040289677682578,0.0002287744700959,5.230292944923996e-07,0.379991324337511,0.3083414475819539,0
10090.ENSMUSP00000026062,0.079610363117095,0.01711016278527,0.0003820608788379,0.4857089384650544,0.2747145978087682,1
10090.ENSMUSP00000062312,0.0007139942880456,7.562196777070956e-05,6.01866462629831e-07,0.3448666946637931,0.3076923076923077,0
10090.ENSMUSP00000005976,0.0069869441044471,0.0021155279389495,1.5257462780286731e-06,0.4159091751486265,0.6757191927866036,0
10090.ENSMUSP00000060341,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000089758,0.0218278253773969,0.0044386666302004,1.0241853644969596e-05,0.4369450706641568,0.4340869793604587,0
10090.ENSMUSP00000033852,0.0005099959200326,6.596557221067717e-05,0.0,0.3438067590912301,0.3555555555555555,0
10090.ENSMUSP00000006005,0.0060689514483884,0.0008906163743987,2.6005435634187333e-05,0.4253343412470516,0.3042301666429283,0
10090.ENSMUSP00000094318,0.0064259485924112,0.0009061242421344,1.7530101614270271e-06,0.415459009229728,0.3358730158730159,0
10090.ENSMUSP00000042746,0.0057629538963688,0.0006797549033988,5.451524123355335e-05,0.4236957136094096,0.1298988621997471,0
10090.ENSMUSP00000131761,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000095843,0.0031619747042023,0.0002505175759142,1.916161747417164e-06,0.3766718565333658,0.2919090428344791,0
10090.ENSMUSP00000041581,0.0115259077927376,0.001820932921571,2.586847663200655e-06,0.4262419286235886,0.3736479842674532,0
10090.ENSMUSP00000031472,0.0018869849041207,7.268540635269e-05,2.0501745856462518e-07,0.3616214034783233,0.3078078078078078,0
10090.ENSMUSP00000039012,0.0391166870665034,0.0067603349700025,4.463444294486396e-05,0.4582400059900645,0.2954680845993852,1
10090.ENSMUSP00000034076,0.0007139942880456,0.0001836396905644,4.31387092326753e-05,0.3685937310468001,0.5164835164835165,0
10090.ENSMUSP00000046658,0.0125458996328029,0.0026343447306456,3.553736596123731e-07,0.4174969194458306,0.6941098390575743,0
10090.ENSMUSP00000072583,0.0317217462260301,0.0060009107789553,1.5615733680893395e-05,0.4522272467172323,0.3236248970905758,1
10090.ENSMUSP00000013851,0.0011219910240718,0.0002710150121595,8.648757698311348e-07,0.3818368778945064,0.3939393939393939,0
10090.ENSMUSP00000023788,0.0080069359445124,0.0010662610848399,7.098900516142092e-06,0.4221515797441463,0.3250857422831945,0
10090.ENSMUSP00000047029,0.0041309669522643,0.0005364949406509,5.704538183774873e-06,0.3915359225548133,0.4611111111111111,0
10090.ENSMUSP00000095798,0.0005609955120359,0.0001177134788696,4.8911360116769364e-08,0.3635150608314557,0.6909090909090909,0
10090.ENSMUSP00000029711,0.1549367605059159,0.0287149357919158,0.0005152021104331,0.5249809073961639,0.1891005013219665,1
10090.ENSMUSP00000108788,0.0227968176254589,0.0026132862117668,1.922197917122001e-05,0.4333564973744395,0.32353206729467,0
10090.ENSMUSP00000053269,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000028900,0.0104549163606691,0.0021416537092608,2.121680468620664e-05,0.4214154749078758,0.4093735054997608,0
10090.ENSMUSP00000028916,0.0232048143614851,0.0034928101321171,2.858647102427532e-05,0.4489911251352191,0.2584596020719368,0
10090.ENSMUSP00000066455,0.0213688290493676,0.0055392965536301,3.2574756106878446e-05,0.4446163450429388,0.5522832901302943,0
10090.ENSMUSP00000112137,0.0149428804569563,0.0026447487837915,1.2564291182681164e-05,0.4329156561599229,0.3292346533264762,1
10090.ENSMUSP00000104567,0.0330987352101183,0.0101911369694604,4.328346594426744e-06,0.4654859839708846,0.3732855865624227,0
10090.ENSMUSP00000086582,0.0001019991840065,2.6019047527003044e-05,0.0,0.3470678153303942,1.0,0
10090.ENSMUSP00000053879,0.0377906976744186,0.0108739473724463,7.361966225501837e-06,0.4704980665728255,0.3390633548528285,0
10090.ENSMUSP00000065102,0.0015299877600979,5.818619039648712e-07,7.272168135636869e-08,0.2764622160445078,0.9586206896551724,0
10090.ENSMUSP00000019109,0.1345369237046103,0.0262704694441099,0.000675509285574,0.5173638420607737,0.2180306899856046,0
10090.ENSMUSP00000053349,0.0001529987760097,4.098970938990172e-05,0.0,0.3275169071271278,0.0,0
10090.ENSMUSP00000042207,0.0731844145246838,0.011777303258238,0.0002751507990933,0.4929619766788938,0.1823325023447485,0
10090.ENSMUSP00000098053,0.025703794369645,0.0044845439014365,4.355785728662682e-06,0.4472574894536213,0.3765107766101802,0
10090.ENSMUSP00000024702,0.0078539371685026,0.0022517406769403,2.677603177631175e-06,0.4278442368242936,0.477124183006536,0
10090.ENSMUSP00000041347,0.0105059159526723,0.0014909522217654,1.0368542653355177e-05,0.4380205194642341,0.1690267582287473,0
10090.ENSMUSP00000031841,0.0601795185638514,0.0072643526555206,0.0002019089468158,0.4826076240883453,0.2188410172366699,0
10090.ENSMUSP00000098429,0.0021929824561403,0.0003200641039394,6.75605061272802e-08,0.3706314713903509,0.8349944629014396,0
10090.ENSMUSP00000110696,0.0030599755201958,3.915921083011325e-05,1.2089653804757996e-05,0.3500592442311712,0.3740112994350282,0
10090.ENSMUSP00000020123,0.0145858833129334,0.0023261907511037,7.332148644550042e-06,0.4464007720314585,0.3039381670960618,0
10090.ENSMUSP00000002848,0.020093839249286,0.0038084483288367,1.883562034967328e-05,0.4536209722140089,0.3532374937032588,0
10090.ENSMUSP00000035734,0.0060179518563851,0.0008290613261088,5.905524357886568e-07,0.4225069185223394,0.2538026944806605,0
10090.ENSMUSP00000073261,0.0062729498164014,0.0006755784973898,5.27142411474604e-06,0.41155474616103,0.1528721844595495,0
10090.ENSMUSP00000101784,0.0016829865361077,0.0001823049102307,2.3678756163236928e-09,0.3437524242448471,0.8011363636363636,0
10090.ENSMUSP00000005891,0.0208078335373317,0.0025648370638453,2.4587376356523637e-05,0.4566046942340296,0.1545382280676398,0
10090.ENSMUSP00000070728,0.0874133006935944,0.0175144075624394,0.0001339092382458,0.4953068607113719,0.234973001435246,1
10090.ENSMUSP00000000608,0.0003569971440228,1.684437063144012e-05,2.057339231499681e-08,0.3317349825608031,0.1428571428571428,0
10090.ENSMUSP00000010605,0.0098429212566299,0.0024693118795233,6.412611660991069e-06,0.4188009553493689,0.442573402417962,0
10090.ENSMUSP00000023071,0.0232048143614851,0.0023976077685423,5.12048327055262e-05,0.4370231070209303,0.2625550660792951,0
10090.ENSMUSP00000060418,5.099959200326397e-05,7.919395032342861e-06,0.0,0.3227861733621704,0.0,0
10090.ENSMUSP00000100911,0.010250917992656,0.0014774915568131,1.533548772101511e-05,0.4331551324488993,0.2084079601990049,0
10090.ENSMUSP00000008088,0.000203998368013,5.129512707589086e-06,1.5921631335484964e-07,0.3230738378343299,0.5,0
10090.ENSMUSP00000105028,0.0220828233374133,0.0032139204992612,2.1586848259445256e-05,0.4530435791690709,0.2189183987682832,0
10090.ENSMUSP00000109907,0.0511015911872705,0.0107040900017867,0.000241091297612,0.4838840482473688,0.271804044259134,0
10090.ENSMUSP00000133193,0.0143308853529171,0.0030313300263072,8.652876173011715e-06,0.4489808274098198,0.4086934417895272,0
10090.ENSMUSP00000090882,0.0069359445124439,0.0010492286457204,1.3320467441296482e-06,0.4202935581058366,0.2849673202614379,0
10090.ENSMUSP00000100594,0.0027029783761729,0.0002162622733861,3.95230540731344e-08,0.3775727246686511,0.3512336719883889,0
10090.ENSMUSP00000000572,0.0128518971848225,0.0013996021745718,1.886983874833665e-05,0.4272279752928909,0.2378422816669828,0
10090.ENSMUSP00000140285,0.034781721746226,0.0104533096996875,4.619823386747669e-06,0.4672971702448093,0.3599717510474935,0
10090.ENSMUSP00000051631,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000020203,0.0382496940024479,0.0044465964472401,4.5166532281672434e-05,0.450064673898647,0.3320872274143302,0
10090.ENSMUSP00000005364,0.0022949816401468,0.0002051455311096,9.555861269172289e-08,0.3649381651671368,0.4686868686868687,0
10090.ENSMUSP00000107152,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000032627,0.0041819665442676,0.0008512193005619,4.447708617173426e-07,0.3907309845291621,0.5124962360734718,0
10090.ENSMUSP00000128287,0.0012749898000815,0.000127871577437,2.2626985357802338e-07,0.3692333369024775,0.1666666666666666,0
10090.ENSMUSP00000038555,0.0049469604243166,0.0007213333321886,3.942589197540769e-06,0.4106741011977753,0.2826460481099656,0
10090.ENSMUSP00000124754,0.0016319869441044,0.0002791242579518,1.8460378160010665e-07,0.387283380930531,0.2681451612903225,0
10090.ENSMUSP00000031560,0.0010199918400652,9.444667295102364e-05,2.8187111320422053e-07,0.3503537012240815,0.0684210526315789,0
10090.ENSMUSP00000071641,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000031273,0.0062219502243982,0.0006154593568695,5.665080197440979e-06,0.4098916027533146,0.2090502641918439,0
10090.ENSMUSP00000047270,0.0147898816809465,0.003476780136746,5.714851720396617e-05,0.4468287200907433,0.4910631189595513,0
10090.ENSMUSP00000075453,0.0003059975520195,0.0001072087328437,0.0,0.3504791523748197,0.4,0
10090.ENSMUSP00000124710,0.0240718074255405,0.004298060280633,0.000112300542198,0.4536630218510707,0.2083468278815358,0
10090.ENSMUSP00000075709,0.0334557323541411,0.0043872723706717,2.0414057426401072e-05,0.4492384123346694,0.377355241109663,0
10090.ENSMUSP00000066842,0.0394736842105263,0.0071827956676762,1.908777897618969e-05,0.4594984638615955,0.3455378721782645,0
10090.ENSMUSP00000036830,0.0076499388004895,0.0006115152956535,3.831934917597404e-06,0.4096685791753804,0.3496196868008948,0
10090.ENSMUSP00000097422,0.0005099959200326,0.0001132122839531,0.0,0.3616080437397582,0.8444444444444444,0
10090.ENSMUSP00000025568,5.099959200326397e-05,4.1015479526708814e-08,0.0,0.2609056664031607,0.0,0
10090.ENSMUSP00000107863,0.0325887392900856,0.0088932437513418,5.304438641868965e-06,0.4576080099089636,0.4767146942960444,1
10090.ENSMUSP00000079548,0.0066809465524275,0.0012737291688845,6.994322608698055e-07,0.4233292186038007,0.3799177921315326,0
10090.ENSMUSP00000130758,0.0019889840881272,0.0004798570973002,5.808859249953881e-09,0.4023350266338283,0.4615384615384615,0
10090.ENSMUSP00000020704,0.0066299469604243,0.0007830095274993,1.5950505404335734e-06,0.3886597255379517,0.3262969588550984,0
10090.ENSMUSP00000018644,0.0300387596899224,0.0059827667192737,4.315057660387139e-05,0.4712909708427559,0.3050656595405565,0
10090.ENSMUSP00000028286,0.0130048959608323,0.0011976266820738,3.403353432957385e-05,0.4370035953186792,0.158005249343832,0
10090.ENSMUSP00000114094,0.0044369645042839,0.0006881134600551,3.317787874578053e-06,0.3880664695390138,0.322106388666132,0
10090.ENSMUSP00000048002,0.0287637698898408,0.004717056664545,4.421531666007692e-06,0.44864126726625,0.3373455273799176,1
10090.ENSMUSP00000019908,0.0140248878008975,0.0010097578087728,1.548167260725592e-05,0.4082844193775534,0.3727936297279363,0
10090.ENSMUSP00000102127,0.000203998368013,1.5539081633158117e-05,3.5560509363625806e-11,0.3353722405971382,0.3333333333333333,0
10090.ENSMUSP00000131595,0.0273867809057527,0.0038293817747496,9.906243479031116e-06,0.4375799239085221,0.4247616665276967,0
10090.ENSMUSP00000056855,0.0287637698898408,0.0030203039519896,2.270572873686739e-05,0.4380597264566674,0.2808850761498054,0
10090.ENSMUSP00000101383,0.0004079967360261,7.03820661105879e-05,0.0,0.3463126126611274,0.75,0
10090.ENSMUSP00000108573,0.0003059975520195,4.397602430467356e-05,8.695971294566342e-10,0.3479561510112967,0.2666666666666666,0
10090.ENSMUSP00000034599,0.0250407996736026,0.0032901630239412,4.400178201992752e-05,0.4611328808040976,0.173997256743838,0
10090.ENSMUSP00000077459,0.002141982864137,0.0001097699722288,1.7780088931027965e-06,0.3596680579094501,0.213704994192799,0
10090.ENSMUSP00000032835,0.0077519379844961,0.0007978023584307,1.0257505683407905e-05,0.4062762131806316,0.2091321017776228,0
10090.ENSMUSP00000049898,0.0250917992656058,0.0041580432726778,7.763387934353025e-06,0.4427359565744426,0.2627374033414468,1
10090.ENSMUSP00000027783,0.0052529579763361,0.0008207920099414,3.4858231909317496e-06,0.4032549810669595,0.2651818008756901,0
